feature,std,iqr,std_rank,iqr_rank,pca_loading,pca_rank,total_rank,fold
RSI_14_lag_3,0.9744746878317095,1.8076917754368291,5.0,2.0,0.1853348738760176,8.0,5.0,val_scaled_fold_580.csv
RSI_14_lag_1,0.9608608265050235,1.2584147624785738,6.0,7.0,0.18155284731656338,11.0,8.0,val_scaled_fold_580.csv
RSI_7_lag_3,1.0660525473374522,1.8571086471880096,1.0,1.0,0.1723760687175464,23.0,8.333333333333334,val_scaled_fold_580.csv
RSI_7_lag_5,1.0519213171945654,1.7112566396034206,2.0,3.0,0.17276772760392012,22.0,9.0,val_scaled_fold_580.csv
TEMA_12,0.2971760702677109,0.5120760596035874,14.0,14.0,0.1968042052531039,1.0,9.666666666666666,val_scaled_fold_580.csv
TEMA_12,1.0,1.441054589427573,11.0,16.0,0.1956442379515268,1.0,9.333333333333334,train_scaled_fold_600.csv
SMA_5,1.0,1.4409525959012814,11.0,17.0,0.19471727175008682,2.0,10.0,train_scaled_fold_600.csv
BB_Lower_10_2Std,1.0,1.8664850052739226,11.0,5.0,0.17320050185689073,19.0,11.666666666666666,train_scaled_fold_600.csv
BB_Lower_10_1.5Std,1.0,1.756034969969618,11.0,8.0,0.17977133152363542,17.0,12.0,train_scaled_fold_600.csv
BB_Mid_20,1.0,1.5688118190594575,11.0,9.0,0.1603274061587963,22.0,14.0,train_scaled_fold_600.csv
RSI_7_lag_5,0.8583534664840109,1.387618715039371,1.0,1.0,0.12826181034781964,31.0,11.0,val_scaled_fold_594.csv
RSI_7_lag_3,0.848594250924166,1.3551179733079795,2.0,2.0,0.12860164077371625,30.0,11.333333333333334,val_scaled_fold_594.csv
RSI_14_lag_3,0.6813582763775005,0.8872957543709978,10.0,8.0,0.1584288094617011,22.0,13.333333333333334,val_scaled_fold_594.csv
RSI_14_lag_5,0.6829827898573942,0.9089711845927793,9.0,6.0,0.14611956985354682,26.0,13.666666666666666,val_scaled_fold_594.csv
RSI_7_lag_1,0.788314313172964,1.2637174340895718,5.0,3.0,0.10103211753261297,37.0,15.0,val_scaled_fold_594.csv
TEMA_26,1.0,1.8852239030123075,10.5,1.0,0.19097178440357734,3.0,4.833333333333333,train_scaled_fold_614.csv
TEMA_12,1.0,1.752195091731598,10.5,7.0,0.1924482270771037,1.0,6.166666666666667,train_scaled_fold_614.csv
SMA_5,1.0,1.7698885501828365,10.5,6.0,0.19225271933595364,2.0,6.166666666666667,train_scaled_fold_614.csv
BB_Lower_10_1.5Std,1.0,1.8722482638506988,10.5,2.0,0.1810321556930935,17.0,9.833333333333334,train_scaled_fold_614.csv
Low,1.0,1.6819950137825974,10.5,11.0,0.1867510400047218,9.0,10.166666666666666,train_scaled_fold_614.csv
TEMA_12,1.0,1.7184683195821489,16.0,8.0,0.18321405141374222,1.0,8.333333333333334,train_scaled_fold_172.csv
BB_Lower_10_1.5Std,1.0,1.7987867711727954,16.0,2.0,0.18053927637398554,17.0,11.666666666666666,train_scaled_fold_172.csv
Close_lag_1,1.0,1.662392331272987,16.0,16.0,0.18266511447409728,4.0,12.0,train_scaled_fold_172.csv
BB_Lower_10_2Std,1.0,1.7950632215923712,16.0,3.0,0.17988122080181776,18.0,12.333333333333334,train_scaled_fold_172.csv
TEMA_26,0.9999999999999999,1.801436203931201,34.5,1.0,0.1830702518030147,3.0,12.833333333333334,train_scaled_fold_172.csv
TEMA_12,1.0,1.5371465335044596,14.0,10.0,0.17938477089624938,1.0,8.333333333333334,train_scaled_fold_358.csv
Adj Close,1.0,1.5079185696986868,14.0,12.0,0.17839152986846255,6.0,10.666666666666666,train_scaled_fold_358.csv
Open,1.0,1.483891122363694,14.0,16.0,0.17814716069489583,10.0,13.333333333333334,train_scaled_fold_358.csv
TEMA_26,1.0,1.4746194524899001,14.0,19.0,0.17836527937649777,7.0,13.333333333333334,train_scaled_fold_358.csv
OBV,1.0,1.7150135250240508,14.0,4.0,0.16482175472241728,23.0,13.666666666666666,train_scaled_fold_358.csv
High,1.0000000000000002,0.9140270418676398,1.5,16.0,0.17525621797036184,12.0,9.833333333333334,train_scaled_fold_402.csv
Low,1.0,0.9321668868632469,13.0,14.0,0.17574247039323132,6.0,11.0,train_scaled_fold_402.csv
BB_Lower_10_1.5Std,1.0000000000000002,0.885734274839774,1.5,18.0,0.17169572360352464,18.0,12.5,train_scaled_fold_402.csv
Close_lag_1,1.0,0.8723196141646267,13.0,22.0,0.17575624324934566,5.0,13.333333333333334,train_scaled_fold_402.csv
SMA_5,1.0,0.8417634033189929,13.0,26.0,0.17620089154792448,2.0,13.666666666666666,train_scaled_fold_402.csv
BB_Mid_10,1.0000000000000002,1.047005610129708,1.0,31.0,0.18525683209707094,1.0,11.0,train_scaled_fold_23.csv
BB_Lower_10_1.5Std,1.0,1.189609711325573,14.5,15.0,0.18335857351743576,5.0,11.5,train_scaled_fold_23.csv
Close_lag_3,1.0,1.1413801534483263,14.5,22.0,0.1831426019683374,6.0,14.166666666666666,train_scaled_fold_23.csv
Adj Close,1.0,1.1497629412593082,14.5,20.0,0.18260462599231875,12.0,15.5,train_scaled_fold_23.csv
RSI_14,1.0,1.7200793886441565,14.5,1.0,0.05190462941191418,33.0,16.166666666666668,train_scaled_fold_23.csv
Close,1.0,1.8131825785371833,11.5,5.0,0.18145915888863928,5.0,7.166666666666667,train_scaled_fold_364.csv
Close_lag_1,1.0,1.774842262894752,11.5,9.0,0.1814583353688188,6.0,8.833333333333334,train_scaled_fold_364.csv
Open,1.0,1.8137387888218268,11.5,3.0,0.1812479405090414,13.0,9.166666666666666,train_scaled_fold_364.csv
Adj Close,1.0,1.8069894959880688,11.5,7.0,0.18132009157222295,9.0,9.166666666666666,train_scaled_fold_364.csv
BB_Upper_10_2Std,1.0000000000000002,1.893259027802089,1.5,1.0,0.17925052500558275,25.0,9.166666666666666,train_scaled_fold_364.csv
TEMA_26,1.0,2.0035073130223244,13.0,4.0,0.18760165084156222,6.0,7.666666666666667,train_scaled_fold_370.csv
BB_Mid_20,1.0,1.8626312434385888,13.0,12.0,0.18909584238068375,4.0,9.666666666666666,train_scaled_fold_370.csv
BB_Lower_10_2Std,1.0000000000000002,1.9683188199119956,1.0,6.0,0.17908878690719113,24.0,10.333333333333334,train_scaled_fold_370.csv
TEMA_12,1.0,2.0128955382213154,13.0,2.0,0.1850532507750992,16.0,10.333333333333334,train_scaled_fold_370.csv
Close_lag_3,1.0,1.9300557808180172,13.0,9.0,0.18608600414363966,14.0,12.0,train_scaled_fold_370.csv
Close,1.0000000000000002,1.3062417193867704,2.0,18.0,0.18633908132857946,8.0,9.333333333333334,train_scaled_fold_416.csv
Close_lag_1,1.0,1.3222686856405805,15.0,14.0,0.18670289135991033,3.0,10.666666666666666,train_scaled_fold_416.csv
BB_Upper_10_2Std,1.0000000000000002,1.3089572103474345,2.0,17.0,0.17978516554408172,19.0,12.666666666666666,train_scaled_fold_416.csv
BB_Mid_10,1.0,1.3363541917265618,15.0,10.0,0.18489279724407462,13.0,12.666666666666666,train_scaled_fold_416.csv
Close_lag_5,1.0,1.378492428998789,15.0,7.0,0.1794815642514663,20.0,14.0,train_scaled_fold_416.csv
SMA_5,1.0,1.7963668843960037,11.0,5.0,0.18358016895020712,1.0,5.666666666666667,train_scaled_fold_37.csv
TEMA_12,1.0,1.7698888611823502,11.0,9.0,0.18335479563990675,2.0,7.333333333333333,train_scaled_fold_37.csv
Close_lag_1,1.0,1.765850120597364,11.0,14.0,0.18275224152770744,3.0,9.333333333333334,train_scaled_fold_37.csv
Close,1.0,1.767913626998213,11.0,12.0,0.18209460808041644,7.0,10.0,train_scaled_fold_37.csv
Close_lag_3,1.0,1.776543843078162,11.0,6.0,0.18153862205328397,13.0,10.0,train_scaled_fold_37.csv
TEMA_12,1.0,1.9739442570027101,14.5,12.0,0.18211478087032104,1.0,9.166666666666666,train_scaled_fold_589.csv
Low,1.0,1.992877173115133,14.5,8.0,0.18127261661484081,7.0,9.833333333333334,train_scaled_fold_589.csv
Open,1.0,2.0014899250635474,14.5,7.0,0.1809827222708547,9.0,10.166666666666666,train_scaled_fold_589.csv
High,1.0,2.0029444994188794,14.5,6.0,0.18096659319595976,10.0,10.166666666666666,train_scaled_fold_589.csv
Close_lag_1,1.0,1.9697843374263897,14.5,13.0,0.18155298392827446,4.0,10.5,train_scaled_fold_589.csv
RSI_14_lag_1,0.6106115103162447,0.7756144820510598,10.0,6.0,0.19898650435415904,7.0,7.666666666666667,val_scaled_fold_609.csv
RSI_7_lag_1,0.7780050113798844,1.0418468130631136,3.0,2.0,0.18438293855682505,18.0,7.666666666666667,val_scaled_fold_609.csv
RSI_7,0.7677978849395075,1.0024978944502245,4.0,4.0,0.1631866274537732,20.0,9.333333333333334,val_scaled_fold_609.csv
RSI_7_lag_3,0.7627292701130128,1.027436431852753,5.0,3.0,0.1495353758810086,23.0,10.333333333333334,val_scaled_fold_609.csv
RSI_14,0.6102535324010236,0.7682845874981391,11.0,7.0,0.18734301652055954,16.0,11.333333333333334,val_scaled_fold_609.csv
RSI_14_lag_5,0.8909444443208154,1.7090568897170935,10.0,5.0,0.1620115095236823,21.0,12.0,val_scaled_fold_76.csv
TEMA_12,0.2328204877515014,0.43527282021072056,19.0,16.0,0.19914772206653036,2.0,12.333333333333334,val_scaled_fold_76.csv
RSI_14_lag_1,0.8831574193665751,1.713662524470452,12.0,4.0,0.16095233901188102,22.0,12.666666666666666,val_scaled_fold_76.csv
RSI_14,0.8878767838173504,1.7233459344078401,11.0,3.0,0.14406440575015547,26.0,13.333333333333334,val_scaled_fold_76.csv
RSI_7_lag_1,1.0777788701307502,1.7629752444288518,6.0,2.0,0.1214757790624044,32.0,13.333333333333334,val_scaled_fold_76.csv
TEMA_12,0.431993020147947,0.753691888933724,14.0,13.0,0.1875398625723826,1.0,9.333333333333334,val_scaled_fold_635.csv
RSI_7_lag_5,0.9499251204708083,1.533194058636204,4.0,4.0,0.16472369586495916,22.0,10.0,val_scaled_fold_635.csv
RSI_7_lag_3,0.9620715001718546,1.5465705284968663,3.0,3.0,0.1527023179478427,28.0,11.333333333333334,val_scaled_fold_635.csv
RSI_7,0.9829158403179988,1.718784869629062,1.0,1.0,0.10652078007979768,36.0,12.666666666666666,val_scaled_fold_635.csv
RSI_7_lag_1,0.9817552183624683,1.6633185081804542,2.0,2.0,0.12676184915772543,34.0,12.666666666666666,val_scaled_fold_635.csv
Adj Close,0.8940284016181603,0.6883093863984533,9.0,9.0,0.18560673918045725,3.0,7.0,val_scaled_fold_153.csv
Low,0.9175350586558981,0.6400315186057355,7.0,15.0,0.1841112822013411,7.0,9.666666666666666,val_scaled_fold_153.csv
Close,0.8573995441654473,0.6414971854358,12.0,14.0,0.18441056823528326,6.0,10.666666666666666,val_scaled_fold_153.csv
High,0.8588991967096742,0.6593514125597508,10.5,12.5,0.18324065473392182,10.0,11.0,val_scaled_fold_153.csv
Open,0.8588991967096742,0.6593514125597508,10.5,12.5,0.18324065473392176,11.0,11.333333333333334,val_scaled_fold_153.csv
BB_Lower_10_2Std,0.47795061689068147,0.7300132583524696,16.0,7.0,0.1830911536421969,8.0,10.333333333333334,val_scaled_fold_147.csv
BB_Lower_10_1.5Std,0.458245567776571,0.6848895957882499,19.0,9.0,0.1845933085683194,4.0,10.666666666666666,val_scaled_fold_147.csv
TEMA_26,0.44579052052597457,0.7217609365346713,23.0,8.0,0.18581169964832683,2.0,11.0,val_scaled_fold_147.csv
RSI_7_lag_5,0.831320217896581,0.9479246078323011,6.0,1.0,0.08928090812140742,36.0,14.333333333333334,val_scaled_fold_147.csv
Adj Close,0.4731307316664259,0.6056248648713929,17.0,15.0,0.18155583065236455,11.0,14.333333333333334,val_scaled_fold_147.csv
RSI_14_lag_5,1.730144483693776,3.520201257948533,1.0,1.0,0.1751127677101545,18.0,6.666666666666667,val_scaled_fold_62.csv
RSI_14_lag_3,1.5954670751770441,3.244858970055967,2.0,2.0,0.16776969495672261,24.0,9.333333333333334,val_scaled_fold_62.csv
TEMA_12,0.6734990792227535,1.358665514397553,19.0,14.0,0.18278026347452414,1.0,11.333333333333334,val_scaled_fold_62.csv
RSI_7_lag_5,1.5033772413124291,2.742799782469868,3.0,3.0,0.1540820149558937,28.0,11.333333333333334,val_scaled_fold_62.csv
OBV_lag_1,0.917451034685748,1.745420092065554,12.0,11.0,0.1795466656734359,12.0,11.666666666666666,val_scaled_fold_62.csv
RSI_7,0.982857453724364,1.8531031383505794,2.0,1.0,0.03494419027707514,35.0,12.666666666666666,val_scaled_fold_621.csv
RSI_7_lag_1,0.983767546736635,1.7901579244652732,1.0,2.0,0.02642233955386282,38.0,13.666666666666666,val_scaled_fold_621.csv
RSI_7_lag_3,0.9228984651153672,1.5518666094162863,3.0,3.0,0.03441189303771633,36.0,14.0,val_scaled_fold_621.csv
BB_Upper_10_2Std,0.251241611271352,0.5241426823005964,20.0,16.0,0.1917208295840727,7.0,14.333333333333334,val_scaled_fold_621.csv
RSI_14,0.8526330802056824,1.4934369255764453,8.0,4.0,0.04819361028894195,31.0,14.333333333333334,val_scaled_fold_621.csv
OBV_lag_1,1.2048838292710247,2.227399941222368,2.0,2.0,0.1686530029346796,12.0,5.333333333333333,val_scaled_fold_89.csv
OBV,1.274112085969063,2.375978123538247,1.0,1.0,0.16845733148180414,14.0,5.333333333333333,val_scaled_fold_89.csv
Close,1.0281512433105835,1.9722564499361472,8.0,5.0,0.16923941729678163,4.0,5.666666666666667,val_scaled_fold_89.csv
TEMA_26,1.0347908452165366,1.8992462068062028,6.0,9.0,0.1697279417683792,2.0,5.666666666666667,val_scaled_fold_89.csv
Low,1.0572732111752707,2.055698133448341,4.0,3.0,0.16867156467463718,11.0,6.0,val_scaled_fold_89.csv
Close_lag_1,1.0000000000000002,1.7249999257682915,1.0,6.0,0.1854922757860325,5.0,4.0,train_scaled_fold_238.csv
Close_lag_3,1.0,1.7126256380480673,11.5,8.0,0.18543841792967486,7.0,8.833333333333334,train_scaled_fold_238.csv
BB_Mid_10,1.0,1.6027435125062883,11.5,13.0,0.18609363519166666,2.0,8.833333333333334,train_scaled_fold_238.csv
TEMA_12,1.0,1.719633400018708,11.5,7.0,0.1853677774202816,8.0,8.833333333333334,train_scaled_fold_238.csv
Close,1.0,1.7875747526296633,11.5,3.0,0.18496024131803446,14.0,9.5,train_scaled_fold_238.csv
Close_lag_1,1.0,1.8951842897557554,13.5,13.0,0.1814011479066414,4.0,10.166666666666666,train_scaled_fold_576.csv
TEMA_12,1.0,1.8877497133477683,13.5,16.0,0.18170854143143153,1.0,10.166666666666666,train_scaled_fold_576.csv
Close,1.0,1.8922222964542978,13.5,14.0,0.18130954292375942,6.0,11.166666666666666,train_scaled_fold_576.csv
Close_lag_5,1.0,2.0312371600134522,13.5,4.0,0.1793979197244265,19.0,12.166666666666666,train_scaled_fold_576.csv
BB_Mid_10,1.0,1.9879004187296567,13.5,8.0,0.18050207634395654,16.0,12.5,train_scaled_fold_576.csv
Close_lag_5,1.0000000000000002,1.9970357898761344,1.0,6.0,0.17943513856083781,19.0,8.666666666666666,train_scaled_fold_210.csv
Close_lag_1,1.0,1.9929486852626157,15.5,8.0,0.18452454678555658,5.0,9.5,train_scaled_fold_210.csv
SMA_5,1.0,1.9687167828559584,15.5,11.0,0.18516396953397996,2.0,9.5,train_scaled_fold_210.csv
Adj Close,1.0,1.9414188419748326,15.5,13.0,0.1845279909510544,4.0,10.833333333333334,train_scaled_fold_210.csv
TEMA_12,1.0,1.9311884105506323,15.5,16.0,0.18535514114807727,1.0,10.833333333333334,train_scaled_fold_210.csv
BB_Lower_10_2Std,0.5340611671069091,1.0095103503103846,15.0,4.0,0.16826456251845026,20.0,13.0,val_scaled_fold_190.csv
RSI_14_lag_5,0.7554885375101631,1.1514419503621023,8.0,1.0,0.1503343096572403,30.0,13.0,val_scaled_fold_190.csv
RSI_7_lag_5,0.901877739963205,1.0681301979444697,5.0,2.0,0.12068959914430791,33.0,13.333333333333334,val_scaled_fold_190.csv
BB_Lower_10_1.5Std,0.48868732833998185,0.9521189215236205,17.0,6.0,0.17153076765141415,17.0,13.333333333333334,val_scaled_fold_190.csv
RSI_14_lag_3,0.6632265090842071,1.0463179914700627,9.0,3.0,0.14897259993468717,31.0,14.333333333333334,val_scaled_fold_190.csv
TEMA_26,1.0,1.6356085993596188,16.5,9.0,0.1894883996806728,3.0,9.5,train_scaled_fold_204.csv
SMA_5,1.0,1.555358014638148,16.5,14.0,0.18988495928103127,1.0,10.5,train_scaled_fold_204.csv
OBV_lag_3,1.0000000000000002,1.6785402764482358,1.5,6.0,0.151279347954668,27.0,11.5,train_scaled_fold_204.csv
Close,1.0,1.5464183426751315,16.5,16.0,0.1873855697869591,6.0,12.833333333333334,train_scaled_fold_204.csv
BB_Mid_20,1.0,1.7806268766725435,16.5,2.0,0.1695734400305358,23.0,13.833333333333334,train_scaled_fold_204.csv
TEMA_26,0.9233169900330412,1.7958602169593267,14.0,4.0,0.17877076124312746,3.0,7.0,val_scaled_fold_184.csv
TEMA_12,0.8794222291479085,1.6516762562439729,17.0,10.0,0.17982986627263187,1.0,9.333333333333334,val_scaled_fold_184.csv
BB_Upper_20_2Std,0.9199965673936463,1.8992141209961777,15.0,2.0,0.17569748111673872,12.0,9.666666666666666,val_scaled_fold_184.csv
RSI_14_lag_5,1.0559145905492513,1.994005738018977,6.0,1.0,0.14130985844176405,31.0,12.666666666666666,val_scaled_fold_184.csv
Close_lag_1,0.8642209546267937,1.5994710696481935,24.0,12.0,0.17748814700324772,4.0,13.333333333333334,val_scaled_fold_184.csv
TEMA_26,1.0,1.7794691519671473,12.5,12.0,0.1838618520755464,4.0,9.5,train_scaled_fold_562.csv
BB_Mid_10,1.0,1.810342815630234,12.5,11.0,0.18369680855643356,8.0,10.5,train_scaled_fold_562.csv
BB_Mid_20,1.0,1.9322827036130041,12.5,3.0,0.18313037518297864,19.0,11.5,train_scaled_fold_562.csv
Close_lag_1,1.0,1.7380778304749902,12.5,16.0,0.18344194887947443,9.0,12.5,train_scaled_fold_562.csv
Close,1.0,1.7326946808054862,12.5,17.0,0.18342554872290348,10.0,13.166666666666666,train_scaled_fold_562.csv
BB_Lower_20_2Std,0.6458710323272916,1.3295244029756537,9.0,1.0,0.141583187695311,27.0,12.333333333333334,val_scaled_fold_379.csv
BB_Lower_20_1.5Std,0.600317725154589,1.2115754330155655,11.0,2.0,0.1502759076846805,26.0,13.0,val_scaled_fold_379.csv
RSI_7_lag_5,0.6627559294044283,0.9717817204711761,8.0,4.0,0.03681365322289008,34.0,15.333333333333334,val_scaled_fold_379.csv
Log_Returns_lag_5,1.0366393014592132,0.8844618935039057,1.0,7.0,0.009064899579668903,42.0,16.666666666666668,val_scaled_fold_379.csv
RSI_7_lag_1,0.7047613760106698,0.9449850478732461,7.0,6.0,0.022673759478397386,37.0,16.666666666666668,val_scaled_fold_379.csv
RSI_14,1.2256741199709267,1.6060847355199837,1.0,1.0,0.15908740629117415,24.0,8.666666666666666,val_scaled_fold_351.csv
RSI_14_lag_1,1.2076879222673198,1.1799861252395156,2.0,4.0,0.1631155143963537,20.0,8.666666666666666,val_scaled_fold_351.csv
RSI_14_lag_3,1.141659834834947,1.0945441968814986,3.0,5.0,0.15651561123974894,25.0,11.0,val_scaled_fold_351.csv
RSI_7_lag_1,1.0118072874133157,1.3606489934798909,6.0,3.0,0.14587355314904585,29.0,12.666666666666666,val_scaled_fold_351.csv
RSI_14_lag_5,1.0180839104546309,0.8654952399145253,4.0,7.0,0.14801908748361006,27.0,12.666666666666666,val_scaled_fold_351.csv
RSI_14_lag_1,1.3935471566991362,1.413072669719881,2.0,6.0,0.1683713007253937,20.0,9.333333333333334,val_scaled_fold_437.csv
RSI_14,1.4133834293769738,1.7930459280612532,1.0,4.0,0.1598590260406563,24.0,9.666666666666666,val_scaled_fold_437.csv
RSI_7_lag_1,1.383455436452135,2.001994025846027,3.0,2.0,0.14624477972703,29.0,11.333333333333334,val_scaled_fold_437.csv
RSI_14_lag_3,1.2690066052158315,1.3563351341199916,10.0,7.0,0.16966155954751302,19.0,12.0,val_scaled_fold_437.csv
RSI_7_lag_3,1.3144909539808076,1.8971889286084216,7.0,3.0,0.15260975932823118,27.0,12.333333333333334,val_scaled_fold_437.csv
TEMA_12,0.2501469882424741,0.4464530505604176,16.0,14.0,0.1993468836352147,1.0,10.333333333333334,val_scaled_fold_423.csv
RSI_7,0.913051139191982,1.30447264602109,1.0,1.0,0.12913013911817203,32.0,11.333333333333334,val_scaled_fold_423.csv
RSI_14,0.7445657598102882,1.1073189871825355,9.0,3.0,0.1622108390819636,23.0,11.666666666666666,val_scaled_fold_423.csv
RSI_7_lag_1,0.9076241634947075,1.2718084159481444,2.0,2.0,0.13731247662402862,31.0,11.666666666666666,val_scaled_fold_423.csv
RSI_7_lag_3,0.8871029091259245,1.10352853681712,3.0,4.0,0.1442216606215392,29.0,12.0,val_scaled_fold_423.csv
TEMA_12,0.3941773761118971,0.7294586711565678,15.0,9.0,0.21331249370229588,1.0,8.333333333333334,val_scaled_fold_345.csv
Close,0.37676879554577686,0.6723041144063933,17.0,11.0,0.2040848456359523,3.0,10.333333333333334,val_scaled_fold_345.csv
RSI_7_lag_3,1.0376447767097712,1.7938248029841408,3.0,1.0,0.12548009716756955,28.0,10.666666666666666,val_scaled_fold_345.csv
RSI_14,0.8115669305807618,1.473915605093235,7.0,5.0,0.14820698482536787,22.0,11.333333333333334,val_scaled_fold_345.csv
RSI_7,1.0389905517303322,1.7813356268115954,2.0,2.0,0.11909302690943763,30.0,11.333333333333334,val_scaled_fold_345.csv
TEMA_26,1.0726945499566134,2.038191991818397,6.0,6.0,0.1738193676746134,3.0,5.0,val_scaled_fold_392.csv
TEMA_12,1.040024840173892,2.074082537234618,11.0,5.0,0.17444482550045415,2.0,6.0,val_scaled_fold_392.csv
Low,1.0855575664845292,1.9136529024143116,5.0,12.0,0.17285640734271634,6.0,7.666666666666667,val_scaled_fold_392.csv
RSI_14_lag_5,1.1314100996658458,2.3715183284695827,2.0,1.0,0.16516377238766788,24.0,9.0,val_scaled_fold_392.csv
Adj Close,1.0459070591750974,1.8536537237139936,9.0,15.0,0.1729884108322426,4.0,9.333333333333334,val_scaled_fold_392.csv
RSI_7_lag_3,0.8498778543547997,1.113571830354135,3.0,3.0,0.17579258596179817,16.0,7.333333333333333,val_scaled_fold_386.csv
RSI_7_lag_1,0.9060425802378955,1.1243128368465236,2.0,2.0,0.15164944351477377,24.0,9.333333333333334,val_scaled_fold_386.csv
RSI_7_lag_5,0.7825500828767543,1.0638135609918045,4.0,4.0,0.1623918996156654,20.0,9.333333333333334,val_scaled_fold_386.csv
RSI_14_lag_1,0.6401648554045747,0.9571158221946195,6.0,6.0,0.17204340784834551,18.0,10.0,val_scaled_fold_386.csv
RSI_7,0.9174367221846869,1.2140167358581593,1.0,1.0,0.1270227778696238,28.0,10.0,val_scaled_fold_386.csv
OBV_lag_1,0.42089905747738166,0.6464398819147221,15.0,15.0,0.18202044011649815,4.0,11.333333333333334,val_scaled_fold_390.csv
TEMA_12,0.33587906534164796,0.5812322277417317,21.0,16.0,0.19131457245035957,1.0,12.666666666666666,val_scaled_fold_390.csv
RSI_7_lag_3,0.7659676979962194,1.1527913498513127,8.0,4.0,0.14945950279965073,27.0,13.0,val_scaled_fold_390.csv
Volume,1.8600858976956232,1.1850614030964342,1.0,1.0,0.035479590180327814,39.0,13.666666666666666,val_scaled_fold_390.csv
OBV,0.4299496336701144,0.7489120370944558,14.0,14.0,0.17716653163343132,14.0,14.0,val_scaled_fold_390.csv
TEMA_12,0.38644573443292146,0.8084625192329633,16.0,9.0,0.19186443836270645,2.0,9.0,val_scaled_fold_384.csv
RSI_7_lag_5,1.0785681925447916,1.7649327085824669,3.0,4.0,0.15588474670230995,25.0,10.666666666666666,val_scaled_fold_384.csv
RSI_7_lag_3,1.0866883122444702,1.767053251676869,1.0,3.0,0.14122054612003396,29.0,11.0,val_scaled_fold_384.csv
RSI_14_lag_5,0.8362281847149642,1.2562922589643584,8.0,8.0,0.17434587059655973,19.0,11.666666666666666,val_scaled_fold_384.csv
