stage,fold_id,gen,p,q,rmse,is_best_gen
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,26,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,27,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,28,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,29,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,347,30,2,6,0.0108370133979256,True
GA,444,1,3,6,0.0188952366249177,False
GA,444,1,5,4,0.0189117159655862,False
GA,444,1,1,1,0.0190030572197052,False
GA,444,1,1,6,0.0189686658784077,False
GA,444,1,4,5,0.0189801569230573,False
GA,444,1,1,6,0.0189686658784077,False
GA,444,1,5,2,0.0189411792947169,False
GA,444,1,2,2,0.0190044501705696,False
GA,444,1,2,4,0.0190505949484042,False
GA,444,1,3,2,0.0189915428932127,False
GA,444,1,4,1,0.018974726956353,False
GA,444,1,2,3,0.0190523365331416,False
GA,444,1,3,5,0.0189136052549697,False
GA,444,1,2,4,0.0190505949484042,False
GA,444,1,4,1,0.018974726956353,False
GA,444,1,4,2,0.0189711042702852,False
GA,444,1,1,6,0.0189686658784077,False
GA,444,1,6,5,0.0189507627734763,False
GA,444,1,2,1,0.0190030699974873,False
GA,444,1,5,3,0.0189665346650431,False
GA,444,1,1,3,0.019034616961967,False
GA,444,1,1,6,0.0189686658784077,False
GA,444,1,2,4,0.0190505949484042,False
GA,444,1,2,4,0.0190505949484042,False
GA,444,1,4,2,0.0189711042702852,False
GA,444,1,6,5,0.0189507627734763,False
GA,444,1,6,6,0.0188519272259214,True
GA,444,1,4,6,0.0189277761401075,False
GA,444,1,1,2,0.0190256459156311,False
GA,444,1,1,2,0.0190256459156311,False
GA,444,1,3,2,0.0189915428932127,False
GA,444,1,5,3,0.0189665346650431,False
GA,444,1,2,4,0.0190505949484042,False
GA,444,1,1,5,0.0189431833759172,False
GA,444,1,1,6,0.0189686658784077,False
GA,444,1,5,2,0.0189411792947169,False
GA,444,1,1,5,0.0189431833759172,False
GA,444,1,5,5,0.018991064816691,False
GA,444,1,5,1,0.0189497058018877,False
GA,444,1,3,1,0.0189957545942085,False
GA,444,2,6,6,0.0188519272259214,True
GA,444,2,6,6,0.0188519272259214,True
GA,444,2,6,6,0.0188519272259214,True
GA,444,2,6,6,0.0188519272259214,True
GA,444,2,3,6,0.0188952366249177,False
GA,444,2,5,4,0.0189117159655862,False
GA,444,2,5,4,0.0189117159655862,False
GA,444,2,3,5,0.0189136052549697,False
GA,444,2,3,5,0.0189136052549697,False
GA,444,2,4,6,0.0189277761401075,False
GA,444,2,4,6,0.0189277761401075,False
GA,444,2,4,6,0.0189277761401075,False
GA,444,2,6,2,0.0189392478954195,False
GA,444,2,5,2,0.0189411792947169,False
GA,444,2,5,2,0.0189411792947169,False
GA,444,2,2,5,0.0189429777645025,False
GA,444,2,1,5,0.0189431833759172,False
GA,444,2,1,5,0.0189431833759172,False
GA,444,2,1,5,0.0189431833759172,False
GA,444,2,1,5,0.0189431833759172,False
GA,444,2,1,5,0.0189431833759172,False
GA,444,2,1,5,0.0189431833759172,False
GA,444,2,5,1,0.0189497058018877,False
GA,444,2,5,1,0.0189497058018877,False
GA,444,2,5,1,0.0189497058018877,False
GA,444,2,6,5,0.0189507627734763,False
GA,444,2,6,5,0.0189507627734763,False
GA,444,2,6,5,0.0189507627734763,False
GA,444,2,6,5,0.0189507627734763,False
GA,444,2,6,5,0.0189507627734763,False
GA,444,2,3,4,0.0189585298804709,False
GA,444,2,2,6,0.0189613854239842,False
GA,444,2,2,6,0.0189613854239842,False
GA,444,2,5,3,0.0189665346650431,False
GA,444,2,5,3,0.0189665346650431,False
GA,444,2,5,3,0.0189665346650431,False
GA,444,2,1,6,0.0189686658784077,False
GA,444,2,1,6,0.0189686658784077,False
GA,444,2,1,6,0.0189686658784077,False
GA,444,2,1,6,0.0189686658784077,False
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,6,6,0.0188519272259214,True
GA,444,3,3,6,0.0188952366249177,False
GA,444,3,3,6,0.0188952366249177,False
GA,444,3,3,6,0.0188952366249177,False
GA,444,3,5,4,0.0189117159655862,False
GA,444,3,5,4,0.0189117159655862,False
GA,444,3,5,4,0.0189117159655862,False
GA,444,3,3,5,0.0189136052549697,False
GA,444,3,3,5,0.0189136052549697,False
GA,444,3,3,5,0.0189136052549697,False
GA,444,3,3,5,0.0189136052549697,False
GA,444,3,4,6,0.0189277761401075,False
GA,444,3,4,6,0.0189277761401075,False
GA,444,3,4,6,0.0189277761401075,False
GA,444,3,4,6,0.0189277761401075,False
GA,444,3,4,6,0.0189277761401075,False
GA,444,3,4,6,0.0189277761401075,False
GA,444,3,4,6,0.0189277761401075,False
GA,444,3,6,4,0.0189382287632589,False
GA,444,3,6,2,0.0189392478954195,False
GA,444,3,6,2,0.0189392478954195,False
GA,444,3,6,2,0.0189392478954195,False
GA,444,3,5,2,0.0189411792947169,False
GA,444,3,5,2,0.0189411792947169,False
GA,444,3,5,2,0.0189411792947169,False
GA,444,3,5,2,0.0189411792947169,False
GA,444,3,2,5,0.0189429777645025,False
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,6,6,0.0188519272259214,True
GA,444,4,3,6,0.0188952366249177,False
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,5,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,6,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,7,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,8,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,9,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,10,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,11,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
GA,444,12,6,6,0.0188519272259214,True
